requirement_id,release,module_id,module_name,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_document,source_version,source_section,source_extract_id,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_question,developer_action,qa_evidence,notes
M05-REQ-0129,1.0,M05,Профиль клиента,STATE,§14 Каноническая модель и snapshot,"{
  ""schema_version"": ""casa.client_profile_snapshot/1.0.0"",
  ""snapshot_id"": ""cps_..."",
  ""case_id"": ""case_..."",
  ""as_of"": ""2026-08-21T21:00:00+06:00"",
  ""participants"": [{""participant_id"":""pt_1"",""role"":""PRIMARY_BORROWER""}],
  ""upstream"": {
    ""iin_check_snapshot_id"": ""iis_..."",
    ""credit_history_snapshot_id"": ""chs_..."",
    ""pension_snapshot_id"": ""pcs_...""
  },
  ""purchase_goal"": {""city"":""ALMATY"",""market_preference"":""PRIMARY"",""target_price_max"":""30000000.00""},
  ""household"": {""member_count"":2,""dependent_count"":0,""status"":""CONFIRMED""},
  ""employments"": [],
  ""income_sources"": [],
  ""assets"": [],
  ""down_payment_sources"": [],
  ""non_credit_commitments"": [],
  ""quality"": {""completeness"":""CONFIRMED"",""conflict_count"":0,""unknown_fields"":[]},
  ""input_hashes"": {""profile_fields"":""..."",""upstream"":""...""}
}","{
  ""schema_version"": ""casa.client_profile_snapshot/1.0.0"",
  ""snapshot_id"": ""cps_..."",
  ""case_id"": ""case_..."",
  ""as_of"": ""2026-08-21T21:00:00+06:00"",
  ""participants"": [{""participant_id"":""pt_1"",""role"":""PRIMARY_BORROWER""}],
  ""upstream"": {
    ""iin_check_snapshot_id"": ""iis_..."",
    ""credit_history_snapshot_id"": ""chs_..."",
    ""pension_snapshot_id"": ""pcs_...""
  },
  ""purchase_goal"": {""city"":""ALMATY"",""market_preference"":""PRIMARY"",""target_price_max"":""30000000.00""},
  ""household"": {""member_count"":2,""dependent_count"":0,""status"":""CONFIRMED""},
  ""employments"": [],
  ""income_sources"": [],
  ""assets"": [],
  ""down_payment_sources"": [],
  ""non_credit_commitments"": [],
  ""quality"": {""completeness"":""CONFIRMED"",""conflict_count"":0,""unknown_fields"":[]},
  ""input_hashes"": {""profile_fields"":""..."",""upstream"":""...""}
}",,,,CONFIRMED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21|M05_CASA_Pro_Client_Profile_Implementation_and_Acceptance_v1.1,2026-08-21|1.1,§14 Каноническая модель и snapshot|Canonical payload M05 — implementation release 1.0,SRC-DOC-M05-P-00204|SRC-DOC-M05-I-00285,,,,DATA,,,,"{
  ""schema_version"": ""casa.client_profile_snapshot/1.0.0"",
  ""snapshot_id"": ""cps_..."", ""case_id"": ""case_..."",
  ""as_of"": ""2026-08-21T21:00:00+06:00"",
  ""participants"": [{""participant_id"":""pt_1"",""role"":""PRIMARY_BORROWER""}],
  ""upstream"": {""iin_check_batch_id"":""batch_..."",""credit_history_snapshot_id"":""chs_..."",""pension_snapshot_id"":""pcs_...""},
  ""purchase_goal"": {""city"":""ALMATY"",""market_preference"":""PRIMARY"",""target_price_max"":""30000000.00""},
  ""household"": {""member_count"":2,""dependent_count"":0,""status"":""CONFIRMED""},
  ""employments"": [], ""income_sources"": [], ""assets"": [],
  ""down_payment_sources"": [], ""non_credit_commitments"": [],
  ""quality"": {""completeness"":""CONFIRMED"",""conflict_count"":0,""unknown_fields"":[]},
  ""input_hashes"": {""profile_fields"":""..."",""upstream"":""...""}
}",,Canonical source-backed rule
M05-REQ-0130,1.0,M05,Профиль клиента,FORBIDDEN,§14 Каноническая модель и snapshot,"Snapshot rule
Bank Rules Engine получает IDs и нейтральные факты. Он не должен перечитывать исходные PDF и не должен «исправлять» Client Profile. Любой расчёт банка хранит client_profile_snapshot_id/hash для воспроизводимости.: Snapshot rule
Bank Rules Engine получает IDs и нейтральные факты. Он не должен перечитывать исходные PDF и не должен «исправлять» Client Profile. Любой расчёт банка хранит client_profile_snapshot_id/hash для воспроизводимости.",,"Snapshot rule
Bank Rules Engine получает IDs и нейтральные факты. Он не должен перечитывать исходные PDF и не должен «исправлять» Client Profile. Любой расчёт банка хранит client_profile_snapshot_id/hash для воспроизводимости.: Snapshot rule
Bank Rules Engine получает IDs и нейтральные факты. Он не должен перечитывать исходные PDF и не должен «исправлять» Client Profile. Любой расчёт банка хранит client_profile_snapshot_id/hash для воспроизводимости.",,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00205,,,,DATA|PARSER,,,,,,Canonical source-backed rule
M05-REQ-0131,1.0,M05,Профиль клиента,UI,§15 UI: одна анкета внутри ипотечного дела,Зона: Sticky summary; Содержание: Клиент · цель · доступный/заявленный взнос · количество доходов · участники · completeness,Зона: Sticky summary; Содержание: Клиент · цель · доступный/заявленный взнос · количество доходов · участники · completeness,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00208,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0132,1.0,M05,Профиль клиента,CONSENT,§15 UI: одна анкета внутри ипотечного дела,"Зона: 1. Участники; Содержание: основной, супруг, созаёмщик; badges consent/identity","Зона: 1. Участники; Содержание: основной, супруг, созаёмщик; badges consent/identity",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00209,,,,LEGAL,,,,,,Canonical source-backed rule
M05-REQ-0133,1.0,M05,Профиль клиента,UI,§15 UI: одна анкета внутри ипотечного дела,"Зона: 2. Цель; Содержание: город, рынок, бюджет, желаемая дата","Зона: 2. Цель; Содержание: город, рынок, бюджет, желаемая дата",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00210,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0134,1.0,M05,Профиль клиента,UI,§15 UI: одна анкета внутри ипотечного дела,Зона: 3. Работа и доход; Содержание: карточки employment + income; «Добавить источник»,Зона: 3. Работа и доход; Содержание: карточки employment + income; «Добавить источник»,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00211,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0135,1.0,M05,Профиль клиента,UI,§15 UI: одна анкета внутри ипотечного дела,"Зона: 4. Активы и взнос; Содержание: sources с суммой, available date, verified/unverified","Зона: 4. Активы и взнос; Содержание: sources с суммой, available date, verified/unverified",,,,VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00212,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0136,1.0,M05,Профиль клиента,UI,§15 UI: одна анкета внутри ипотечного дела,Зона: 5. Обязательства; Содержание: read-only данные КИ + отдельные non-credit commitments,Зона: 5. Обязательства; Содержание: read-only данные КИ + отдельные non-credit commitments,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00213,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0137,1.0,M05,Профиль клиента,SNAPSHOT,§15 UI: одна анкета внутри ипотечного дела,Зона: 6. Автоданные; Содержание: ИИН / КИ / пенсионные snapshots с quality/freshness,Зона: 6. Автоданные; Содержание: ИИН / КИ / пенсионные snapshots с quality/freshness,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00214,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0138,1.0,M05,Профиль клиента,UI,§15 UI: одна анкета внутри ипотечного дела,"Зона: 7. Проверить и подтвердить; Содержание: конфликты, missing evidence, summary изменений, кнопка «Подтвердить профиль»","Зона: 7. Проверить и подтвердить; Содержание: конфликты, missing evidence, summary изменений, кнопка «Подтвердить профиль»",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§15 UI: одна анкета внутри ипотечного дела,SRC-DOC-M05-P-00215,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
