extract_id,document_id,module_id,source_document,source_version,source_section,source_type,source_order,raw_text,table_name,row_or_item,notes
SRC-DOC-M02-P-00546,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,194,MUST валидировать 12 цифр и контрольный разряд до внешнего запроса; MUST NOT выводить атрибуты человека из структуры ИИН.,,paragraph:194,style=Normal
SRC-DOC-M02-P-00547,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,195,"MUST иметь participant-bound active consent, purpose и source manifest; MUST остановиться при отзыве/истечении.",,paragraph:195,style=Normal
SRC-DOC-M02-P-00548,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,196,"MUST NOT помещать полный ИИН в URL, логи, analytics, traces, notifications или client PDF.",,paragraph:196,style=Normal
SRC-DOC-M02-P-00549,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,197,MUST вызывать только allowlisted official API. MUST NOT парсить закрытые кабинеты или формы с CAPTCHA.,,paragraph:197,style=Normal
SRC-DOC-M02-P-00550,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,198,"MUST сохранять `checked_at`, `source_data_as_of`, `fresh_until`, source/connector/terms versions и evidence hash/reference.",,paragraph:198,style=Normal
SRC-DOC-M02-P-00551,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,199,MUST NOT хранить raw response по умолчанию; MUST удалять/не персистить нерелевантные поля и данные третьих лиц до записи.,,paragraph:199,style=Normal
SRC-DOC-M02-P-00552,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,200,MUST разделять technical status и result outcome. `not_found` MUST появляться только из документированного no-match.,,paragraph:200,style=Normal
SRC-DOC-M02-P-00553,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,201,MUST отображать каждый источник отдельно; общий «записей нет» разрешён только при COMPLETE_NO_RECORDS.,,paragraph:201,style=Normal
SRC-DOC-M02-P-00554,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,202,"MUST показывать `SOURCE_UNAVAILABLE`, `MANUAL_REQUIRED`, `CONSENT_REQUIRED`, `STALE`, `LEGAL_UNCONFIRMED` без подмены их positive/negative result.",,paragraph:202,style=Normal
SRC-DOC-M02-P-00555,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,203,MUST создавать immutable history: refresh создаёт новый batch/result и `supersedes_id`.,,paragraph:203,style=Normal
SRC-DOC-M02-P-00556,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,204,"MUST обеспечить idempotency, tenant isolation, RBAC, MFA, rate limits, retries/backoff и schema quarantine.",,paragraph:204,style=Normal
SRC-DOC-M02-P-00557,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,205,MUST иметь отдельный `client_risk_signal` для CASA interpretation и отдельный bank rule evaluation; source fact не изменяется ими.,,paragraph:205,style=Normal
SRC-DOC-M02-P-00558,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,206,"MUST давать клиенту/оператору понятное объяснение источника, даты и права оспорить/обновить факт.",,paragraph:206,style=Normal
SRC-DOC-M02-P-00559,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,PARAGRAPH,207,"MUST блокировать automatic source, если legal approval, access token, terms version, field allowlist или retention policy отсутствуют/истекли.",,paragraph:207,style=Normal
SRC-DOC-M02-P-00560,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,HEADING,208,13.4. Feature flags и последовательность релиза,,paragraph:208,style=Heading 2
SRC-DOC-M02-P-00561,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,TABLE_HEADER,209.0,"[""Этап"",""Состав"",""Gate""]",13.4. Feature flags и последовательность релиза,table:44:row:0,"headers=[""Этап"",""Состав"",""Gate""]"
SRC-DOC-M02-P-00562,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,TABLE_ROW,209.1,"[""R0 — можно разрабатывать"",""Data model, source registry, consent gates, UI states, batch/coverage, manual tasks, evidence, audit, tests"",""Без внешних production-вызовов""]",13.4. Feature flags и последовательность релиза,table:44:row:1,"headers=[""Этап"",""Состав"",""Gate""]"
SRC-DOC-M02-P-00563,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,TABLE_ROW,209.2,"[""R1 — пилот после gate"",""AIS OIP official Open Data API"",""API key + terms + legal approval + field allowlist + contract tests""]",13.4. Feature flags и последовательность релиза,table:44:row:2,"headers=[""Этап"",""Состав"",""Gate""]"
SRC-DOC-M02-P-00564,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,TABLE_ROW,209.3,"[""R2 — пилот после gate"",""KGD taxpayer API; conditional counterparty API"",""X-Portal-Token + owner approval + legal review + rate/schema tests""]",13.4. Feature flags и последовательность релиза,table:44:row:3,"headers=[""Этап"",""Состав"",""Gate""]"
SRC-DOC-M02-P-00565,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,TABLE_ROW,209.4,"[""R3 — только manual"",""ЕНИС; tax debt/eGov; bankruptcy/restoration"",""Официальная ссылка + evidence + human/client confirmation""]",13.4. Feature flags и последовательность релиза,table:44:row:4,"headers=[""Этап"",""Состав"",""Gate""]"
SRC-DOC-M02-P-00566,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,TABLE_ROW,209.5,"[""R4 — не выпускать"",""Court blanket search; direct credit/ENPF/bank/closed data; any CAPTCHA bypass"",""NOT_ALLOWED""]",13.4. Feature flags и последовательность релиза,table:44:row:5,"headers=[""Этап"",""Состав"",""Gate""]"
SRC-DOC-M02-P-00567,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.5 Definition of Done,HEADING,210,13.5. Definition of Done,,paragraph:210,style=Heading 2
SRC-DOC-M02-P-00568,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.5 Definition of Done,PARAGRAPH,211,Все тесты T-001—T-048 автоматизированы либо формально включены в release checklist; критические privacy/source semantics тесты не могут быть waived одним разработчиком.,,paragraph:211,style=Normal
SRC-DOC-M02-P-00569,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.5 Definition of Done,PARAGRAPH,212,"Юрист Казахстана подписал J-01—J-09; security подписал threat model, KZ residency, secret management, logging/redaction и incident plan.",,paragraph:212,style=Normal
SRC-DOC-M02-P-00570,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.5 Definition of Done,PARAGRAPH,213,"Для каждого enabled source есть официальный owner, URL, terms/access proof, source-specific no-match mapping, field allowlist, TTL, fallback и on-call.",,paragraph:213,style=Normal
SRC-DOC-M02-P-00571,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.5 Definition of Done,PARAGRAPH,214,UI на desktop/mobile показывает coverage и все восемь требуемых состояний; цвет не является единственным носителем смысла.,,paragraph:214,style=Normal
SRC-DOC-M02-P-00572,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.5 Definition of Done,PARAGRAPH,215,"В production telemetry отсутствуют ИИН, raw payload и secrets; выборочная проверка подтверждена до запуска.",,paragraph:215,style=Normal
SRC-DOC-M02-P-00573,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.5 Definition of Done,PARAGRAPH,216,Ни один факт ИИН-check не создаёт/меняет банковский вердикт без отдельной версионированной банковской rule evaluation.,,paragraph:216,style=Normal
SRC-DOC-M02-P-00574,DOC-M02-P,M02,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.5 Definition of Done,TABLE_ROW,217.0,"[""Финальный критерий безопасности\nЕсли система не может доказать, какой официальный источник успешно ответил, когда он ответил и на каком основании данные обработаны, результат не считается проверенным и не может отображаться как «записей нет».""]",13.5. Definition of Done,table:45:row:0,"headers=[""Финальный критерий безопасности\nЕсли система не может доказать, какой официальный источник успешно ответил, когда он ответил и на каком основании данные обработаны, результат не считается проверенным и не может отображаться как «записей нет».""]"
